사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20250225,5호선,하남풍산,5196,5279,20250228
20250225,5호선,하남시청(덕풍·신장),9421,8980,20250228
20250225,5호선,하남검단산,6773,6480,20250228
20250225,6호선,응암,19060,19104,20250228
20250225,6호선,역촌,4178,4966,20250228
20250225,6호선,불광,5008,4805,20250228
20250225,6호선,독바위,2964,3007,20250228
20250225,6호선,연신내,5,0,20250228
20250225,6호선,구산,8966,6937,20250228
20250225,6호선,새절(신사),13610,12826,20250228
20250225,6호선,증산(명지대앞),10001,10018,20250228
20250225,6호선,디지털미디어시티,16479,17940,20250228
20250225,6호선,월드컵경기장(성산),4035,4239,20250228
20250225,6호선,마포구청,16027,14797,20250228
20250225,6호선,망원,16349,17612,20250228
20250225,6호선,합정,14257,13976,20250228
20250225,6호선,상수,9595,10467,20250228
20250225,6호선,광흥창(서강),10822,10507,20250228
20250225,6호선,대흥(서강대앞),9682,9790,20250228
20250225,6호선,공덕,21757,20957,20250228
20250225,6호선,효창공원앞,8189,7314,20250228
20250225,6호선,삼각지,8042,7192,20250228
20250225,6호선,녹사평(용산구청),5022,4968,20250228
20250225,6호선,이태원,10473,10712,20250228
20250225,6호선,한강진,8952,10533,20250228
20250225,6호선,버티고개,2378,2449,20250228
20250225,6호선,약수,4156,4021,20250228
20250225,6호선,청구,4234,4302,20250228
20250225,6호선,신당,8946,9417,20250228
20250225,6호선,동묘앞,9226,9373,20250228
20250225,6호선,창신,3784,3098,20250228
20250225,6호선,보문,8724,7986,20250228
20250225,6호선,안암(고대병원앞),16996,17646,20250228
20250225,6호선,고려대(종암),11754,12064,20250228
20250225,6호선,월곡(동덕여대),14089,13523,20250228
20250225,6호선,상월곡(한국과학기술연구원),6798,6257,20250228
20250225,6호선,돌곶이,10909,10167,20250228
20250225,6호선,석계,13041,13561,20250228
20250225,6호선,태릉입구,6273,6665,20250228
20250225,6호선,화랑대(서울여대입구),11788,9638,20250228
20250225,6호선,봉화산(서울의료원),9527,8926,20250228
20250225,6호선,신내,1,0,20250228
20250225,7호선,장암,2900,1214,20250228
20250225,7호선,도봉산,9024,10379,20250228
20250225,7호선,수락산,13224,13016,20250228
20250225,7호선,마들,14612,14121,20250228
20250225,7호선,노원,22277,23095,20250228
20250225,7호선,중계,15480,14288,20250228
20250225,7호선,하계,19398,18501,20250228
20250225,7호선,공릉(서울과학기술대),12729,12871,20250228
20250225,7호선,태릉입구,8482,8044,20250228
20250225,7호선,먹골,11021,11092,20250228
20250225,7호선,중화,11475,11340,20250228
20250225,7호선,상봉,19077,18312,20250228
20250225,7호선,면목,16263,15763,20250228
20250225,7호선,사가정,17653,17916,20250228
20250225,7호선,용마산(용마폭포공원),6161,6026,20250228
20250225,7호선,중곡,11843,11350,20250228
20250225,7호선,군자(능동),16395,13114,20250228
20250225,7호선,어린이대공원(세종대),14870,14649,20250228
20250225,7호선,건대입구,14038,14531,20250228
20250225,7호선,자양(뚝섬한강공원),8152,8071,20250228
20250225,7호선,청담,21503,23383,20250228
20250225,7호선,강남구청,18801,20713,20250228
20250225,7호선,학동,27294,27960,20250228
20250225,7호선,논현,21963,22434,20250228
20250225,7호선,반포,7035,6670,20250228
20250225,7호선,고속터미널,18306,15408,20250228
20250225,7호선,내방,16703,16972,20250228
20250225,7호선,이수,18259,17918,20250228
20250225,7호선,남성,12116,11785,20250228
20250225,7호선,숭실대입구(살피재),12618,13372,20250228
20250225,7호선,상도,12552,12684,20250228
20250225,7호선,장승배기,10404,10124,20250228
20250225,7호선,신대방삼거리,16288,15737,20250228
20250225,7호선,보라매,7279,7591,20250228
20250225,7호선,신풍,12864,12237,20250228
20250225,7호선,대림(구로구청),9263,9340,20250228
20250225,7호선,남구로,17032,17885,20250228
20250225,7호선,가산디지털단지,51750,51763,20250228
20250225,7호선,철산,23233,23692,20250228
20250225,7호선,광명사거리,22882,22559,20250228
20250225,7호선,천왕,12706,12332,20250228
20250225,7호선,온수(성공회대입구),10499,9782,20250228
20250225,8호선,암사역사공원,6627,5834,20250228
20250225,8호선,암사,18182,16803,20250228
20250225,8호선,천호(풍납토성),18981,21311,20250228
20250225,8호선,강동구청,12087,12606,20250228
20250225,8호선,몽촌토성(평화의문),8167,8361,20250228
20250225,8호선,잠실(송파구청),20096,23066,20250228
20250225,8호선,석촌,9984,11100,20250228
20250225,8호선,송파,10632,10612,20250228
20250225,8호선,가락시장,9652,10390,20250228
20250225,8호선,문정,26775,28087,20250228
20250225,8호선,장지,19335,17922,20250228
20250225,8호선,복정,10618,8858,20250228
20250225,8호선,산성,6728,6898,20250228
20250225,8호선,남한산성입구(성남법원.검찰청),14028,12778,20250228
20250225,8호선,단대오거리,13018,12621,20250228
20250225,8호선,신흥,5789,5807,20250228
20250225,8호선,수진,5667,5304,20250228
20250225,8호선,모란,5244,3835,20250228
20250225,8호선,남위례,8207,8060,20250228
20250225,9호선,개화,2824,1884,20250228
20250225,9호선,김포공항,6050,9929,20250228
20250225,9호선,공항시장,3400,3651,20250228
20250225,9호선,신방화,7641,7563,20250228
20250225,9호선,마곡나루(서울식물원),16619,16159,20250228
20250225,9호선,양천향교,11834,12044,20250228
20250225,9호선,가양,24436,24157,20250228
20250225,9호선,증미,9604,9284,20250228
20250225,9호선,등촌,14046,13706,20250228
20250225,9호선,염창,19806,19004,20250228
20250225,9호선,신목동,5113,4482,20250228
20250225,9호선,선유도,10410,9544,20250228
20250225,9호선,당산,20953,20524,20250228
20250225,9호선,국회의사당,19896,20463,20250228
20250225,9호선,여의도,36104,34766,20250228
20250225,9호선,샛강,7652,7823,20250228
20250225,9호선,노량진,27237,27069,20250228
20250225,9호선,노들,5104,4322,20250228
20250225,9호선,흑석(중앙대입구),9904,10289,20250228
20250225,9호선,동작(현충원),1766,1543,20250228
20250225,9호선,구반포,1954,1818,20250228
20250225,9호선,신반포,4532,4466,20250228
20250225,9호선,고속터미널,15139,20080,20250228
20250225,9호선,사평,4513,4376,20250228
20250225,9호선,신논현,34765,35027,20250228
20250225,9호선2~3단계,언주,13301,13612,20250228
20250225,9호선2~3단계,선정릉,12105,13045,20250228
20250225,9호선2~3단계,삼성중앙,9494,10072,20250228
20250225,9호선2~3단계,봉은사,21908,22716,20250228
20250225,9호선2~3단계,종합운동장,5576,5590,20250228
20250225,9호선2~3단계,삼전,9328,8919,20250228
20250225,9호선2~3단계,석촌고분,8097,7953,20250228
20250225,9호선2~3단계,석촌,10536,9557,20250228
20250225,9호선2~3단계,송파나루,6609,6909,20250228
20250225,9호선2~3단계,한성백제,3534,3118,20250228
20250225,9호선2~3단계,올림픽공원(한국체대),8074,8320,20250228
20250225,9호선2~3단계,둔촌오륜,4063,3984,20250228
20250225,9호선2~3단계,중앙보훈병원,14664,12999,20250228
20250225,경강선,판교,6533,6364,20250228
20250225,경강선,이매,1059,1004,20250228
20250225,경강선,삼동,2710,2544,20250228
20250225,경강선,경기광주,8395,8059,20250228
20250225,경강선,초월,3931,3712,20250228
20250225,경강선,곤지암,2283,2115,20250228
20250225,경강선,신둔도예촌,1510,1422,20250228
20250225,경강선,이천,2859,3074,20250228
20250225,경강선,부발,2389,2333,20250228
20250225,경강선,세종대왕릉,366,335,20250228
20250225,경강선,여주,2794,2756,20250228
20250225,경강선,성남,1274,1078,20250228
20250225,경부선,서울역,10134,3924,20250228
20250225,경부선,남영,9815,10386,20250228
20250225,경부선,용산,41261,42115,20250228
20250225,경부선,노량진,8477,8676,20250228
20250225,경부선,대방,11244,12477,20250228
20250225,경부선,영등포,40785,40375,20250228
20250225,경부선,신도림,4110,4271,20250228
20250225,경부선,신길,9483,8586,20250228
20250225,경부선,구로,18517,18701,20250228
20250225,경부선,가산디지털단지,21484,23760,20250228
20250225,경부선,금천구청,11793,12079,20250228
20250225,경부선,석수,8659,8035,20250228
20250225,경부선,관악,7614,7281,20250228
20250225,경부선,안양,22322,22206,20250228
20250225,경부선,명학,9080,8952,20250228
20250225,경부선,금정,30257,30847,20250228
20250225,경부선,군포,7667,7681,20250228
20250225,경부선,의왕,10097,9997,20250228
20250225,경부선,성균관대,16431,16162,20250228
20250225,경부선,화서,12051,11556,20250228
20250225,경부선,수원,37273,38998,20250228
20250225,경부선,독산,18685,19247,20250228
20250225,경부선,세류,3613,3351,20250228
20250225,경부선,병점,15202,15183,20250228
20250225,경부선,세마,3418,3248,20250228
20250225,경부선,오산대,3739,3398,20250228
20250225,경부선,오산,10196,10158,20250228
20250225,경부선,진위,1750,1617,20250228
20250225,경부선,송탄,4086,4179,20250228
20250225,경부선,서정리,7839,7321,20250228
20250225,경부선,평택지제,4281,4074,20250228
20250225,경부선,평택,11830,11606,20250228
20250225,경부선,성환,3619,3476,20250228
20250225,경부선,직산,1066,1057,20250228
20250225,경부선,두정,7080,7346,20250228
20250225,경부선,천안,6197,6401,20250228
20250225,경부선,당정,6457,6405,20250228
20250225,경부선,서동탄,1574,1300,20250228
20250225,경부선,광명,4076,3563,20250228
20250225,경원선,이촌(국립중앙박물관),4328,3408,20250228
20250225,경원선,서빙고,2363,2168,20250228
20250225,경원선,한남,3877,3765,20250228
20250225,경원선,옥수,54,42,20250228
20250225,경원선,응봉,1852,1625,20250228
20250225,경원선,왕십리(성동구청),16938,16654,20250228
20250225,경원선,청량리(서울시립대입구),17196,17778,20250228
20250225,경원선,외대앞,9179,9193,20250228
20250225,경원선,신이문,8779,8279,20250228
20250225,경원선,석계,7348,8401,20250228
20250225,경원선,광운대,8173,8363,20250228
20250225,경원선,월계,6493,5994,20250228
20250225,경원선,녹천,4674,3881,20250228
20250225,경원선,창동,1,0,20250228
20250225,경원선,방학,10375,10079,20250228
20250225,경원선,도봉,6379,6179,20250228
20250225,경원선,도봉산,7629,4778,20250228
20250225,경원선,망월사,7599,7842,20250228
20250225,경원선,회룡,14251,13946,20250228
20250225,경원선,의정부,19581,19593,20250228
20250225,경원선,가능,6686,6393,20250228
20250225,경원선,녹양,4649,4372,20250228
20250225,경원선,양주,7426,6933,20250228
20250225,경원선,덕계,6236,5911,20250228
20250225,경원선,덕정,6146,5832,20250228
20250225,경원선,지행,6265,6334,20250228
20250225,경원선,동두천중앙,3200,3032,20250228
20250225,경원선,보산,1319,1272,20250228
20250225,경원선,동두천,1745,1705,20250228
20250225,경원선,소요산,1407,1462,20250228
20250225,경원선,청산,151,116,20250228
20250225,경원선,전곡,1089,923,20250228
20250225,경원선,연천,893,873,20250228
20250225,경의선,서울역,3889,5233,20250228
20250225,경의선,신촌,1046,1273,20250228
20250225,경의선,효창공원앞,3416,3925,20250228
20250225,경의선,공덕,4349,3573,20250228
20250225,경의선,서강대,2345,2096,20250228
20250225,경의선,홍대입구,2081,2362,20250228
20250225,경의선,가좌,6370,6172,20250228
20250225,경의선,디지털미디어시티,2742,2625,20250228
20250225,경의선,수색,3579,3656,20250228
20250225,경의선,한국항공대,1674,1540,20250228
20250225,경의선,강매,3577,3039,20250228
20250225,경의선,행신,8294,8397,20250228
20250225,경의선,능곡,4935,4583,20250228
20250225,경의선,곡산,653,735,20250228
20250225,경의선,백마,7949,7815,20250228
20250225,경의선,풍산,6695,6339,20250228
20250225,경의선,일산,11334,11124,20250228
20250225,경의선,탄현,8492,8112,20250228
20250225,경의선,야당,8492,8478,20250228
20250225,경의선,운정,7236,6807,20250228
20250225,경의선,금릉,5356,5125,20250228
20250225,경의선,금촌,6668,6404,20250228
20250225,경의선,월롱,2175,1786,20250228
20250225,경의선,파주,1085,905,20250228
20250225,경의선,문산,5439,5456,20250228
20250225,경의선,임진강,5,1,20250228
20250225,경의선,운천,4,3,20250228
20250225,경인선,개봉,23093,23153,20250228
20250225,경인선,오류동,11649,11324,20250228
20250225,경인선,역곡,28026,27757,20250228
20250225,경인선,부천,31555,31698,20250228
20250225,경인선,송내,27894,27443,20250228
20250225,경인선,부평,29364,30412,20250228
20250225,경인선,백운,7510,7280,20250228
20250225,경인선,동암,15862,16047,20250228
20250225,경인선,주안,18287,16677,20250228
20250225,경인선,제물포,10503,10089,20250228
20250225,경인선,동인천,13508,12971,20250228
20250225,경인선,인천,3784,2930,20250228
20250225,경인선,구일,6493,6505,20250228
20250225,경인선,소사,7719,6970,20250228
20250225,경인선,부개,9040,8399,20250228
20250225,경인선,간석,5902,5673,20250228
20250225,경인선,도원,2982,3000,20250228
20250225,경인선,온수(성공회대입구),6269,6089,20250228
20250225,경인선,중동,9689,9071,20250228
20250225,경인선,도화,4171,3775,20250228
20250225,경춘선,신내,3069,2747,20250228
20250225,경춘선,갈매,2889,2557,20250228
20250225,경춘선,별내,2593,2343,20250228
20250225,경춘선,퇴계원,3598,3323,20250228
20250225,경춘선,사릉,2159,2099,20250228
20250225,경춘선,금곡,1558,1561,20250228
20250225,경춘선,평내호평,6582,6313,20250228
20250225,경춘선,천마산,1495,1445,20250228
20250225,경춘선,마석,3900,3724,20250228
20250225,경춘선,대성리,564,461,20250228
20250225,경춘선,청평,1726,1683,20250228
20250225,경춘선,상천,220,193,20250228
20250225,경춘선,가평,1969,1928,20250228
20250225,경춘선,굴봉산,96,92,20250228
20250225,경춘선,백양리,293,215,20250228
20250225,경춘선,강촌,407,362,20250228
20250225,경춘선,김유정,431,383,20250228
20250225,경춘선,남춘천,2730,2753,20250228
20250225,경춘선,춘천,1328,1175,20250228
20250225,공항철도 1호선,서울역,13822,12613,20250228
20250225,공항철도 1호선,공덕,3337,4160,20250228
20250225,공항철도 1호선,홍대입구,14431,13742,20250228
20250225,공항철도 1호선,디지털미디어시티,16183,15208,20250228
20250225,공항철도 1호선,마곡나루(서울식물원),14187,13254,20250228
20250225,공항철도 1호선,김포공항,8946,5994,20250228
20250225,공항철도 1호선,계양,14192,13859,20250228
20250225,공항철도 1호선,검암,6826,6902,20250228
20250225,공항철도 1호선,청라국제도시,8185,7736,20250228
20250225,공항철도 1호선,운서,9915,10468,20250228
20250225,공항철도 1호선,공항화물청사,2217,2289,20250228
20250225,공항철도 1호선,인천공항1터미널,15437,13487,20250228
20250225,공항철도 1호선,인천공항2터미널,8035,6560,20250228
20250225,공항철도 1호선,영종,4575,4655,20250228
20250225,과천선,선바위,8018,7172,20250228
20250225,과천선,경마공원,1682,1658,20250228
20250225,과천선,대공원,2669,2828,20250228
20250225,과천선,과천,7066,6531,20250228
20250225,과천선,정부과천청사,14731,15785,20250228
20250225,과천선,인덕원,28511,28757,20250228
20250225,과천선,평촌,20398,19871,20250228
20250225,과천선,범계,30240,30089,20250228
20250225,분당선,선릉,14994,22497,20250228
20250225,분당선,한티,17376,18250,20250228
20250225,분당선,도곡,8106,8345,20250228
20250225,분당선,구룡,3631,3701,20250228
20250225,분당선,개포동,4860,4974,20250228
20250225,분당선,대모산입구,6347,6144,20250228
20250225,분당선,수서,18214,19393,20250228
20250225,분당선,복정,4,0,20250228
20250225,분당선,수원,8074,7505,20250228
20250225,분당선,서울숲,13068,13169,20250228
20250225,분당선,압구정로데오,20378,21757,20250228
20250225,분당선,강남구청,10882,12508,20250228
20250225,분당선,선정릉,8982,9404,20250228
20250225,분당선,가천대,7942,8162,20250228
20250225,분당선,태평,13662,13488,20250228
20250225,분당선,모란,20651,20897,20250228
20250225,분당선,야탑,27173,28930,20250228
20250225,분당선,서현,25284,25809,20250228
20250225,분당선,수내,15371,15412,20250228
20250225,분당선,정자,21121,22179,20250228
20250225,분당선,미금,16773,17493,20250228
20250225,분당선,오리,12079,10136,20250228
20250225,분당선,이매,5625,5486,20250228
20250225,분당선,보정,2713,2496,20250228
20250225,분당선,죽전,14610,15997,20250228
20250225,분당선,구성,7509,7600,20250228
20250225,분당선,신갈,5395,5341,20250228
20250225,분당선,기흥,11083,10053,20250228
20250225,분당선,상갈,5730,5349,20250228
20250225,분당선,청명,4904,4827,20250228
20250225,분당선,영통,9119,9169,20250228
20250225,분당선,망포,16226,15903,20250228
20250225,분당선,매탄권선,5627,5593,20250228
20250225,분당선,수원시청,14761,15663,20250228
20250225,분당선,매교,5490,5507,20250228
20250225,서해선,김포공항,2841,4217,20250228
20250225,서해선,원종,5213,5253,20250228
20250225,서해선,부천종합운동장,3093,2664,20250228
20250225,수인선,고색,5955,5562,20250228
20250225,수인선,오목천,3998,3571,20250228
20250225,수인선,어천,1446,1428,20250228
20250225,수인선,야목,522,416,20250228
20250225,수인선,사리,5351,4663,20250228
20250225,수인선,달월,95,67,20250228
20250225,수인선,월곶,2784,2525,20250228
20250225,수인선,소래포구,4867,4412,20250228
20250225,수인선,인천논현,5629,6070,20250228
20250225,수인선,호구포,4012,4203,20250228
20250225,수인선,남동인더스파크,2510,2800,20250228
20250225,수인선,원인재,4507,4588,20250228
20250225,수인선,연수,4633,4561,20250228
20250225,수인선,송도,2627,2197,20250228
20250225,수인선,인하대,6796,6290,20250228
20250225,수인선,숭의,4361,4027,20250228
20250225,수인선,신포,1797,1786,20250228
20250225,수인선,인천,1036,1729,20250228
20250225,신림선,샛강,3455,4047,20250228
20250225,신림선,대방,3248,2694,20250228
20250225,신림선,서울지방병무청,3560,3809,20250228
20250225,신림선,보라매,4955,4262,20250228
20250225,신림선,보라매공원,2463,2757,20250228
20250225,신림선,보라매병원,9839,10336,20250228
20250225,신림선,당곡,5485,5291,20250228
20250225,신림선,신림,2407,2965,20250228
20250225,신림선,서원,3823,3482,20250228
20250225,신림선,서울대벤처타운,10385,9702,20250228
20250225,신림선,관악산(서울대),2936,2658,20250228
20250225,안산선,산본,17647,18658,20250228
20250225,안산선,대야미,5237,4617,20250228
20250225,안산선,반월,4601,4380,20250228
20250225,안산선,상록수,15641,16245,20250228
20250225,안산선,한대앞,10025,10113,20250228
20250225,안산선,중앙,19276,20210,20250228
20250225,안산선,고잔,9548,9133,20250228
20250225,안산선,초지,5345,5276,20250228
20250225,안산선,안산,11835,10691,20250228
20250225,안산선,신길온천,2199,1911,20250228
20250225,안산선,정왕,8751,8879,20250228
20250225,안산선,오이도,7770,7611,20250228
20250225,안산선,수리산,4204,3519,20250228
20250225,우이신설선,북한산우이,2672,2416,20250228
20250225,우이신설선,솔밭공원,2853,2620,20250228
20250225,우이신설선,4.19민주묘지,3211,3057,20250228
20250225,우이신설선,가오리,4690,4755,20250228
20250225,우이신설선,화계,4137,4016,20250228
20250225,우이신설선,삼양,2451,2652,20250228
20250225,우이신설선,삼양사거리,2875,2809,20250228
20250225,우이신설선,솔샘,6533,6354,20250228
20250225,우이신설선,북한산보국문,6273,6126,20250228
20250225,우이신설선,정릉,5063,4783,20250228
20250225,우이신설선,성신여대입구(돈암),3959,4246,20250228
20250225,우이신설선,보문,1799,1853,20250228
20250225,우이신설선,신설동,2707,2501,20250228
20250225,일산선,원흥,11823,11339,20250228
20250225,일산선,지축,1,0,20250228
20250225,일산선,삼송,20914,20133,20250228
20250225,일산선,원당,12333,11884,20250228
20250225,일산선,화정,18678,19282,20250228
20250225,일산선,대곡,9094,8008,20250228
20250225,일산선,백석,11179,11382,20250228
20250225,일산선,마두,9120,9322,20250228
20250225,일산선,정발산,7560,7784,20250228
20250225,일산선,주엽,10541,10516,20250228
20250225,일산선,대화,12349,9737,20250228
20250225,장항선,봉명,1494,1475,20250228
20250225,장항선,쌍용(나사렛대),2719,2457,20250228
20250225,장항선,아산,4619,3718,20250228
20250225,장항선,탕정,1974,1883,20250228
20250225,장항선,배방,1377,1431,20250228
20250225,장항선,온양온천,4787,4810,20250228
20250225,장항선,신창(순천향대),1148,1132,20250228
20250225,중앙선,회기,25620,24758,20250228
20250225,중앙선,중랑,5723,5529,20250228
20250225,중앙선,상봉,6143,6101,20250228
20250225,중앙선,망우,7872,7795,20250228
20250225,중앙선,양원,3106,3060,20250228
20250225,중앙선,구리,8654,8931,20250228
20250225,중앙선,도농,10360,9783,20250228
20250225,중앙선,양정,555,491,20250228
20250225,중앙선,덕소,5675,5685,20250228
20250225,중앙선,도심,2714,2089,20250228
20250225,중앙선,팔당,691,697,20250228
20250225,중앙선,운길산,668,571,20250228
20250225,중앙선,양수,1920,1947,20250228
20250225,중앙선,신원,296,271,20250228
20250225,중앙선,국수,692,670,20250228
20250225,중앙선,아신,533,494,20250228
20250225,중앙선,오빈,353,343,20250228
20250225,중앙선,양평,3306,3318,20250228
20250225,중앙선,원덕,341,328,20250228
20250225,중앙선,용문,3039,3079,20250228
20250225,중앙선,지평,57,65,20250228
20250226,1호선,서울역,73888,68301,20250301
20250226,1호선,시청,29025,29092,20250301
20250226,1호선,종각,44811,44036,20250301
20250226,1호선,종로3가,27671,24729,20250301
20250226,1호선,종로5가,25627,25176,20250301
20250226,1호선,동대문,12697,11924,20250301
20250226,1호선,신설동,15223,14653,20250301
20250226,1호선,제기동,18498,18906,20250301
20250226,1호선,청량리(서울시립대입구),24192,23740,20250301
20250226,1호선,동묘앞,9545,9806,20250301
20250226,2호선,시청,30554,29489,20250301
20250226,2호선,을지로입구,53673,56085,20250301
20250226,2호선,을지로3가,28212,28272,20250301
20250226,2호선,을지로4가,16326,16033,20250301
20250226,2호선,동대문역사문화공원(DDP),15322,17456,20250301
20250226,2호선,신당,16204,16656,20250301
20250226,2호선,상왕십리,15769,15563,20250301
20250226,2호선,왕십리(성동구청),16258,15072,20250301
20250226,2호선,한양대,8447,9723,20250301
20250226,2호선,뚝섬,28279,29770,20250301
20250226,2호선,성수,53425,57220,20250301
20250226,2호선,건대입구,38329,39698,20250301
20250226,2호선,구의(광진구청),27548,27098,20250301
20250226,2호선,강변(동서울터미널),29463,26975,20250301
20250226,2호선,잠실나루,16911,16416,20250301
20250226,2호선,잠실(송파구청),86283,85189,20250301
20250226,2호선,잠실새내,25514,24927,20250301
20250226,2호선,종합운동장,8848,8468,20250301
20250226,2호선,삼성(무역센터),63398,64200,20250301
20250226,2호선,선릉,67996,59587,20250301
20250226,2호선,역삼,60611,69014,20250301
20250226,2호선,강남,92472,90746,20250301
20250226,2호선,교대(법원.검찰청),35729,42494,20250301
20250226,2호선,서초,24919,24951,20250301
20250226,2호선,방배,17364,17859,20250301
20250226,2호선,사당,45629,49118,20250301
20250226,2호선,낙성대(강감찬),30231,29539,20250301
20250226,2호선,서울대입구(관악구청),52736,51699,20250301
20250226,2호선,봉천,27196,25744,20250301
20250226,2호선,신림,60728,59109,20250301
20250226,2호선,신대방,27259,26576,20250301
20250226,2호선,구로디지털단지,65425,65029,20250301
20250226,2호선,대림(구로구청),26450,26858,20250301
20250226,2호선,신도림,56401,53552,20250301
20250226,2호선,문래,27432,27887,20250301
20250226,2호선,영등포구청,25889,26814,20250301
20250226,2호선,당산,20674,23473,20250301
20250226,2호선,합정,33580,36568,20250301
20250226,2호선,홍대입구,71434,73290,20250301
20250226,2호선,신촌,37415,38162,20250301
20250226,2호선,이대,16625,18090,20250301
20250226,2호선,아현,11427,10853,20250301
20250226,2호선,충정로(경기대입구),11569,12012,20250301
20250226,2호선,용답,3069,2918,20250301
20250226,2호선,신답,1793,2031,20250301
20250226,2호선,신설동,3866,3914,20250301
20250226,2호선,도림천,1446,1507,20250301
20250226,2호선,양천구청,7740,8156,20250301
20250226,2호선,신정네거리,11184,11746,20250301
20250226,2호선,용두(동대문구청),2700,2831,20250301
20250226,3호선,지축,8333,8424,20250301
20250226,3호선,구파발,24020,22969,20250301
20250226,3호선,연신내,38626,36924,20250301
20250226,3호선,불광,18370,19528,20250301
20250226,3호선,녹번,16624,15378,20250301
20250226,3호선,홍제,18862,18241,20250301
20250226,3호선,무악재,4645,4507,20250301
20250226,3호선,독립문,8317,8513,20250301
20250226,3호선,경복궁(정부서울청사),25782,26156,20250301
20250226,3호선,안국,29022,29862,20250301
20250226,3호선,종로3가,12586,13748,20250301
20250226,3호선,을지로3가,13541,13406,20250301
20250226,3호선,충무로,4,0,20250301
20250226,3호선,동대입구,10686,11758,20250301
20250226,3호선,약수,13791,13359,20250301
20250226,3호선,금호,8794,8352,20250301
20250226,3호선,옥수,9635,9980,20250301
20250226,3호선,압구정,33510,35931,20250301
20250226,3호선,신사,30533,31639,20250301
20250226,3호선,잠원,5631,5317,20250301
20250226,3호선,고속터미널,48493,45834,20250301
20250226,3호선,교대(법원.검찰청),19139,10886,20250301
20250226,3호선,남부터미널(예술의전당),36594,36633,20250301
20250226,3호선,양재(서초구청),42270,44939,20250301
20250226,3호선,매봉,14794,14229,20250301
20250226,3호선,도곡,6619,6736,20250301
20250226,3호선,대치,13730,13540,20250301
20250226,3호선,학여울,2287,2340,20250301
20250226,3호선,대청,11652,11137,20250301
20250226,3호선,일원,12144,11728,20250301
20250226,3호선,수서,20216,20265,20250301
20250226,3호선,가락시장,10157,9877,20250301
20250226,3호선,경찰병원,8623,8799,20250301
20250226,3호선,오금,7381,6408,20250301
20250226,4호선,당고개,10141,8810,20250301
20250226,4호선,상계,20924,19594,20250301
20250226,4호선,노원,22346,25254,20250301
20250226,4호선,창동,29284,30869,20250301
20250226,4호선,쌍문,31974,29827,20250301
20250226,4호선,수유(강북구청),36732,36902,20250301
20250226,4호선,미아(서울사이버대학),16476,16255,20250301
20250226,4호선,미아사거리,28093,28103,20250301
20250226,4호선,길음,23352,22696,20250301
20250226,4호선,성신여대입구(돈암),22374,21820,20250301
20250226,4호선,한성대입구(삼선교),13840,13391,20250301
20250226,4호선,혜화,41102,41041,20250301
20250226,4호선,동대문,21110,21729,20250301
20250226,4호선,동대문역사문화공원(DDP),21101,18550,20250301
20250226,4호선,충무로,33197,33996,20250301
20250226,4호선,명동,35022,36833,20250301
20250226,4호선,회현(남대문시장),30676,32141,20250301
20250226,4호선,서울역,14276,24341,20250301
20250226,4호선,숙대입구(갈월),15335,15058,20250301
20250226,4호선,삼각지,7064,8008,20250301
20250226,4호선,신용산,22618,24455,20250301
20250226,4호선,이촌(국립중앙박물관),13014,13968,20250301
20250226,4호선,동작(현충원),1767,1785,20250301
20250226,4호선,총신대입구(이수),21286,22995,20250301
20250226,4호선,사당,27331,24873,20250301
20250226,4호선,남태령,1396,1300,20250301
20250226,5호선,방화,7677,7323,20250301
20250226,5호선,개화산,6707,6420,20250301
20250226,5호선,김포공항,13105,8007,20250301
20250226,5호선,송정,7141,6717,20250301
20250226,5호선,마곡,15017,15257,20250301
20250226,5호선,발산,27003,27363,20250301
20250226,5호선,우장산,15973,16046,20250301
20250226,5호선,화곡,31586,29785,20250301
20250226,5호선,까치산,30273,29412,20250301
20250226,5호선,신정(은행정),14789,12384,20250301
20250226,5호선,목동,18533,19948,20250301
20250226,5호선,오목교(목동운동장앞),23633,24767,20250301
20250226,5호선,양평,9320,9058,20250301
20250226,5호선,영등포구청,5824,5570,20250301
20250226,5호선,영등포시장,13709,13828,20250301
20250226,5호선,신길,5330,5658,20250301
20250226,5호선,여의도,34813,36346,20250301
20250226,5호선,여의나루,12617,15038,20250301
20250226,5호선,마포,17041,17517,20250301
20250226,5호선,공덕,16871,17834,20250301
20250226,5호선,애오개,7427,7130,20250301
20250226,5호선,충정로(경기대입구),5738,5947,20250301
20250226,5호선,서대문,22968,23763,20250301
20250226,5호선,광화문(세종문화회관),38407,40144,20250301
20250226,5호선,종로3가,16018,16001,20250301
20250226,5호선,을지로4가,7622,7620,20250301
20250226,5호선,동대문역사문화공원(DDP),3746,4154,20250301
20250226,5호선,청구,4235,4043,20250301
20250226,5호선,신금호,6896,7398,20250301
20250226,5호선,행당,8948,7986,20250301
20250226,5호선,왕십리(성동구청),4962,5491,20250301
20250226,5호선,마장,6464,5958,20250301
20250226,5호선,답십리,17964,16280,20250301
20250226,5호선,장한평,22506,22431,20250301
20250226,5호선,군자(능동),13210,14603,20250301
20250226,5호선,아차산(어린이대공원후문),15346,15062,20250301
20250226,5호선,광나루(장신대),12011,11140,20250301
20250226,5호선,천호(풍납토성),21424,21127,20250301
20250226,5호선,강동,20956,20311,20250301
20250226,5호선,길동,9817,10029,20250301
